id,title,content,category,created_at,updated_at,tags,linked_to,importance_level,original_format,conversion_metadata
At the end of this looong #conversation she came to hug me, started crying and #apologizing for the bad things she did to me in the #past and saying she don't want to be the person she was and wanted to be different, to be better. 

And i believe her. No doubts on the table for me. 

But i also know her more than she knows herself. I know she lack #control when shit get real. I know what she's capable of to say just to irritate me. And now i know about what i'm capable too. I try not to be, but i can be a motherfucker under #stress, specially with repressed #anger for some time. I shoot every single hard truth with no mercy. 

I don't know how we really will try this new to her and old to me way of things, but i know it can get messy. We can survive and thrive, but it would cost us some sacrifices, some hard truths to swallow and some fucking and some bold moves to manage our #love, our #stress and our #traumas. 



## ✅ Tasks

![[TASKS.base]]
  

## 📅 Meetings & Events

  

## 💡 Ideas & Insights

  

## 📚 Learning

  

## 🏆 Wins

  

## 🔗 Links & References

  

## 🌙 Evening Reflection

  

#### **What went well:**

  

#### **What could be improved:**

  

#### **Tomorrow’s priorities:**",daily-note,2025-12-08T03:22,,"admiration, anger, apologizing, business, choices, command, company, compassion, control, conversation, couple, dailynote, emotional, empathy, energy, fails, feeling, gratitude, hard, hurt, inbox, lost, love, marriage, money, network, opportunities, outrageous, past, planning, problems, security, solution, stability, stress, suffering, time, traumas, worried",,,md,
5da20a1dd7e044cd92c18c7ad5913e89,2025-12-13,"## 🎯 Today’s Focus



  

## 📝 Notes & Thoughts

After i get back home knowing i've lost another trip to get the kids i was in a really trash mood, just wanted to be alone. 

Which of course became a issue after [[Tamara]]  not being able to let me alone. I was angry as fuck, and had too little in me to run the script we usually do. I couldnt bear the countless hours of her talking over and over again. So i lashed out pretty bad. 

And the looping looped. Things got pretty bad. 

She was crying all the time, i was drowning in anger and frustration, and the previous fight we had was coming out from the shadows and becoming quite alive.

I saw she doing exactly what she promised she wouldn't do. Again. 

This looping kept going all day long, until eventually we're both to tired to keep fighting, crying and arguing about anything. Somehow we find some seconds of peace among the exhaustion we're feeling. And slowly those seconds became minutes, and for the first time in weeks we had 30 minutes of peace. We laughed together, we came to some kind of unspoken agreement of peace. 

It wasnt magical, it wasn't a solution

## ✅ Tasks

![[TASKS.base]]
  

## 📅 Meetings & Events

  

## 💡 Ideas & Insights

  

## 📚 Learning

  

## 🏆 Wins

  

## 🔗 Links & References

  

## 🌙 Evening Reflection

  

#### **What went well:**

  

#### **What could be improved:**

  

#### **Tomorrow’s priorities:**",daily-note,2025-12-13 17:28:00,,"command, dailynote, inbox",,,md,
e467412738b44386b6e997b298df9477,2025-12-18 00h 49,"## 🎯 Today’s Focus



  

## 📝 Notes & Thoughts

Yesterday around 11pm i arrived home after going to Brasília for picking up the kids and bring them to Zuco's first birthday party here at home in RJ. And until i succeed on this mission, a lot happened, and i mean really a lot. 

So, i'll try to recap as much as i can to fill the missing daily notes of recent past days. 

We have been planning to pick the kids up and bring them here because we wanted all siblings together on Zuco's first birthday, which is actually today Dec 18, and this plan resulted on plane tickets we bought for me getting there and back with the kids on the same day. But when the day came, my alarm got silent and i don't wake up in time for the flight. 

This made me a mix of angry, sorrow and sadness. Every thought and feeling i had ended up in guilt. 

So i  decided i would go driving for 24hrs until their home and bring them here no matter what. 

Terrible idea i must say. 

I got lost so many times in the middle of nowhere, no internet service available and with every road getting worst by the turn. I realized i was on danger traveling that way and decided head back home and recalculate my options before i got myself in trouble. 


I head back home with even more guilt and frustration. I felt I should give up and face the consequences of my failures. 

The price of traveling by bus was too high no matter the option available, which made me give up for real. 

I’ve had cost too much money with my mistakes already. Didn’t wanted to cost a single penny more. 

But then [[Tamara]] just bought the tickets even after I said I didn’t wanted it. 

I would leave the next day to get the kids. 

But to get at the bus station I needed to drive for about 3 hours. And so I did. 

Until the time my car gives me some alerts: breaks aren’t working correctly, stabilizing system and some other issues. I tried to leave the highway immediately and almost got the car into a wall because my breaks weren’t functioning properly. 

I couldn’t keep driving and risk getting myself in trouble. And once again I would loose the bus. 

Since I couldn’t leave the car by the road I drive home through a safer route. But almost got myself into a few accidents on the way. 

I got back home once again, my body shaking, my head aching and my emotions totally out of place. 

I felt I was under some curse or some magickal attack. And I didn’t get any fractal of energy or power to fight back. 

Whatever it was, it knocked me out. 

I had plenty of reasons to prove my point that the best choice was giving up. I kept costing more and more by every attempt I made. 



Here the story should be branched in two: the fight I had with Tamara [[2025-12-13]] and how this story moved on. 





So after the fighting, the crying and the awkward healing we had, we decided that I should give it another go instead of giving up. 

On the next day I would get a bus to the bus station and take another bus to Brasília. That was the plan.

The bus i was supposed to catch never showed up and i ended up taking a uber as expending more R$350 but i did arrived in time, went to DF, picked up the kids and got back home. 

And today is the birthday of [[PERSONAL/People/Luan|Luan]] and im feeling so messed up, so torn apart. I got myself isolated again, but i won't still like this much longer. I just cant. 

I am happy they're all here together, but i'm also feeling trapped insight my thoughts. Like i couldn't process what i've felt last week at all. 

I dont want to. Not in the slightest.  













## ✅ Tasks

![[TASKS.base]]
  

## 📅 Meetings & Events

  

## 💡 Ideas & Insights

  

## 📚 Learning

  

## 🏆 Wins

  

## 🔗 Links & References

  

## 🌙 Evening Reflection

  

#### **What went well:**

  

#### **What could be improved:**

  

#### **Tomorrow’s priorities:**",daily-note,2025-12-18T00:49,,"command, dailynote, inbox",,,md,
e1b7cf02a32440b2acdb857e2f434ec1,27 Nov 2025,"## 🎯 Today’s Focus



  

## 📝 Notes & Thoughts

Years passed and somehow I don’t see things differently, or somehow fading to something better. 

  

It feels like I’m always finding things all over the place whispering about things that I already know. 

  

I’m just starting to believe that this isn’t some kind of #depressed #mood causing some cognitive fog. I’m prone to believe that this is what happens once you cross the line. 

  

The constant voice in my head telling me all the time that I won’t forget. I can’t unlearn the things I know now. 

  

I never doubt even for a second that I would never forget. I just keep trying #wondering that maybe I’ll find a way to deal with it or getting used to it.  Because that’s as far as I can get.


## ✅ Tasks

![[TASKS.base]]
  

## 📅 Meetings & Events

  

## 💡 Ideas & Insights

  

## 📚 Learning

  

## 🏆 Wins

  

## 🔗 Links & References

  

## 🌙 Evening Reflection

  

#### **What went well:**

  

#### **What could be improved:**

  

#### **Tomorrow’s priorities:**",daily-note,2025-11-27,,"command, dailynote, depressed, inbox, mood, wondering",,,md,
4b1d1bf77855408aab99fdc8c171c1d9,📓 Daily Notes Dashboard,"# 📓 Daily Notes Dashboard

---

> [!info]- 📊 SUMMARY SNAPSHOT & 🎯 MOOD ANALYSIS

## 📊 Summary Metrics
```dataviewjs
const pages = dv.pages('""PERSONAL/Daily Notes""');
const pagesWithMood = pages.filter(p => p.mood);
const pagesWithTopics = pages.filter(p => p.topics);
const pagesWithTags = pages.filter(p => p.file.tags && p.file.tags.length > 0);

let totalMoods = 0;
let totalTopics = 0;
let totalTags = 0;
let uniqueMoods = new Set();
let uniqueTopics = new Set();
let uniqueTags = new Set();

pagesWithMood.forEach(p => {
  if (p.mood && Array.isArray(p.mood)) {
    totalMoods += p.mood.length;
    p.mood.forEach(m => uniqueMoods.add(m));
  }
});

pagesWithTopics.forEach(p => {
  if (p.topics && Array.isArray(p.topics)) {
    totalTopics += p.topics.length;
    p.topics.forEach(t => uniqueTopics.add(t));
  }
});

pagesWithTags.forEach(p => {
  if (p.file.tags && Array.isArray(p.file.tags)) {
    totalTags += p.file.tags.length;
    p.file.tags.forEach(t => uniqueTags.add(t));
  }
});

dv.paragraph(`
| 📊 Metric | Value |
|:---|---:|
| 📝 Total Notes | **${pages.length}** |
| 😊 Notes w/ Mood | **${pagesWithMood.length}** |
| 😢 Unique Moods | **${uniqueMoods.size}** |
| 🎯 Unique Topics | **${uniqueTopics.size}** |
| 🏷️ Unique Tags | **${uniqueTags.size}** |
| 💭 Avg Moods/Note | **${(totalMoods/pagesWithMood.length).toFixed(1)}** |
`);
```

---

## 🏆 Top 15 Moods
```dataviewjs
const pages = dv.pages('""PERSONAL/Daily Notes""').where(p => p.mood);
const moods = {};

pages.forEach(page => {
  if (page.mood && Array.isArray(page.mood)) {
    page.mood.forEach(mood => {
      moods[mood] = (moods[mood] || 0) + 1;
    });
  }
});

const sorted = Object.entries(moods)
  .sort((a, b) => b[1] - a[1])
  .slice(0, 15);

let chart = {
  type: 'bar',
  data: {
    labels: sorted.map(s => s[0]),
    datasets: [
      {
        label: 'Frequency',
        data: sorted.map(s => s[1]),
        borderColor: '#0ea5e9',
        backgroundColor: '#0ea5e933',
        borderWidth: 2,
        borderRadius: 8,
        borderSkipped: false,
      }
    ]
  },
  options: {
    indexAxis: 'y',
    responsive: true,
    maintainAspectRatio: true,
    plugins: {
      legend: { display: false }
    },
    scales: {
      x: { ticks: { font: { size: 11 } } },
      y: { ticks: { font: { size: 11 } } }
    }
  }
};

window.renderChart(chart, this.container);
```

---

## 📅 Activity Heatmap

### 2025 Daily Notes Contribution

```dataviewjs
const trackerData = {
    year: 2025,
    entries: [],
    heatmapTitle: ""📅 <b>2025 Daily Notes Activity</b>"",
    heatmapSubtitle: ""Journaling consistency throughout the year"",
    separateMonths: true,
    showCurrentDayBorder: true,
    defaultEntryIntensity: 1
}

const allPages = dv.pages('""PERSONAL/Daily Notes""') || [];

for(let page of allPages){
    let dateStr = null;
    
    if(page.file.name === 'Daily Notes Dashboard.md') {
        continue;
    }
    
    if(page.created) {
        const createdDate = new Date(page.created);
        if(!isNaN(createdDate)) {
            dateStr = createdDate.toISOString().split('T')[0];
        }
    }
    
    if(!dateStr && page.file && page.file.name) {
        const fileName = page.file.name.replace('.md', '').trim();
        
        let match = fileName.match(/(\d{4})-(\d{2})-(\d{2})/);
        if(match) {
            dateStr = `${match[1]}-${match[2]}-${match[3]}`;
        }
        
        if(!dateStr) {
            match = fileName.match(/(\d{1,2})\s+(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\s+(\d{4})/i);
            if(match) {
                const day = match[1].padStart(2, '0');
                const monthStr = match[2];
                const year = match[3];
                
                const monthMap = {
                    'Jan': '01', 'Feb': '02', 'Mar': '03', 'Apr': '04',
                    'May': '05', 'Jun': '06', 'Jul': '07', 'Aug': '08',
                    'Sep': '09', 'Oct': '10', 'Nov': '11', 'Dec': '12'
                };
                
                const month = monthMap[monthStr];
                if(month) {
                    dateStr = `${year}-${month}-${day}`;
                }
            }
        }
        
        if(!dateStr) {
            match = fileName.match(/(Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec)\s+(\d{1,2}),\s+(\d{4})/i);
            if(match) {
                const monthStr = match[1];
                const day = match[2].padStart(2, '0');
                const year = match[3];
                
                const monthMap = {
                    'Jan': '01', 'Feb': '02', 'Mar': '03', 'Apr': '04',
                    'May': '05', 'Jun': '06', 'Jul': '07', 'Aug': '08',
                    'Sep': '09', 'Oct': '10', 'Nov': '11', 'Dec': '12'
                };
                
                const month = monthMap[monthStr];
                if(month) {
                    dateStr = `${year}-${month}-${day}`;
                }
            }
        }
    }
    
    if(dateStr) {
        trackerData.entries.push({
            date: dateStr,
            filePath: page.file.path,
            intensity: 1
        })
    }
}

trackerData.basePath = 'PERSONAL/Daily Notes';
renderHeatmapTracker(this.container, trackerData)
```

---

## 📚 Top 12 Topics
```dataviewjs
const pages = dv.pages('""PERSONAL/Daily Notes""');
const topics = {};

pages.forEach(page => {
  if (page.topics && Array.isArray(page.topics)) {
    page.topics.forEach(topic => {
      topics[topic] = (topics[topic] || 0) + 1;
    });
  }
});

const sorted = Object.entries(topics)
  .sort((a, b) => b[1] - a[1])
